LSOA GVA Estimates (millions),Urban_rura,RUC21NM,LU_pct_micro_2025_msoa,LU_pct_small_2025_msoa,LU_pct_medium_2025_msoa,LU_pct_large_2025_msoa,enterprises_per_1k_residents_2025,total_enterprises_2025_msoa,turnover_diversity_1-HHI_2025_msoa,LU_diversity_1-HHI_2025,share_enterprises_creative_2025_msoa,share_enterprises_foundational_2025_msoa,share_enterprises_green_aligned_2025_msoa,share_enterprises_industrial_2025_msoa,share_enterprises_kibs_2025_msoa,share_enterprises_anchor_2025_msoa,share_enterprises_public_2025_msoa,share_enterprises_private_2025_msoa,employment_rate_per_pop,full_to_part_ratio,total_employees,Apprenticeship %,"Level 1 and entry level qualifications: 1 to 4 GCSEs grade A* to C, Any GCSEs at other grades, O levels or CSEs (any grades), 1 AS level, NVQ level 1, Foundation GNVQ, Basic or Essential Skills %","Level 2 qualifications: 5 or more GCSEs (A* to C or 9 to 4), O levels (passes), CSEs (grade 1), School Certification, 1 A level, 2 to 3 AS levels, VCEs, Intermediate or Higher Diploma, Welsh Baccalaureate Intermediate Diploma, NVQ level 2, Intermediate GNVQ, City and Guilds Craft, BTEC First or General Diploma, RSA Diploma %","Level 3 qualifications: 2 or more A levels or VCEs, 4 or more AS levels, Higher School Certificate, Progression or Advanced Diploma, Welsh Baccalaureate Advance Diploma, NVQ level 3; Advanced GNVQ, City and Guilds Advanced Craft, ONC, OND, BTEC National, RSA Advanced Diploma %","Level 4 qualifications or above: degree (BA, BSc), higher degree (MA, PhD, PGCE), NVQ level 4 to 5, HNC, HND, RSA Higher Diploma, BTEC Higher level, professional qualifications (for example, teaching, nursing, accountancy) %",No qualifications %,"Other: vocational or work-related qualifications, other qualifications achieved in England or Wales, qualifications achieved outside England or Wales (equivalent not stated or unknown) %",IMD_decile,Income_decile,Employment_decile,Education_decile,AdultSkills_decile,Percentage of connections receiving less than 10Mbit/s broadband,Average download speed (Mbit/s),Percentage of homes unable to receive at least 30Mbit/s broadband,bus_stop_density,dist_to_primary_m,Mid-2024 population,Working_Age_Pop,Pct_Working_Age,LSOA21CD,LSOA21NM,MSOA21CD,MSOA21NM,area_km2,LU_micro_2025_msoa,LU_small_2025_msoa,LU_medium_2025_msoa,LU_large_2025_msoa,LU_total_2025_msoa,full_time_employees,part_time_employees
8.066,Urban,Urban: Nearer to a major town or city,0.8888888888888888,0.074074074,0.037037037037037,0.0,76.92307692307693,115,0.7334593572778827,0.8834019204389575,0.0434782608695652,0.6086956521739131,0.0,0.0,0.3043478260869565,0.0434782608695652,0.0,1.0,0.050167224,0.875,75,4.481605351170568,11.237458193979936,13.444816053511705,15.117056856187292,22.47491638795987,12.107023411371236,1.3377926421404682,9,9,8,6,4,0.0,108.4216216,0.0,14.801497592175986,638.8695089027068,1495,1067,0.7137123745819398,E01015513,Swindon 004A,E02003215,Swindon 004,1.0134109678151042,120,10,5,0,135,35,40
6.643,Urban,Urban: Nearer to a major town or city,0.8888888888888888,0.074074074,0.037037037037037,0.0,95.04132231,115,0.7334593572778827,0.8834019204389575,0.0434782608695652,0.6086956521739131,0.0,0.0,0.3043478260869565,0.0434782608695652,0.0,1.0,0.078512397,0.9,95,9.008264462809915,13.223140495867767,13.801652892561982,14.214876033057852,15.950413223140496,17.272727272727273,2.644628099173554,9,9,8,6,4,0.0,113.7646288,0.0,7.601079797445246,1113.7106301889708,1210,643,0.531404959,E01015514,Swindon 004B,E02003215,Swindon 004,0.7893615328201954,120,10,5,0,135,45,50
5.253,Urban,Urban: Nearer to a major town or city,0.8888888888888888,0.074074074,0.037037037037037,0.0,80.02783576896312,115,0.7334593572778827,0.8834019204389575,0.0434782608695652,0.6086956521739131,0.0,0.0,0.3043478260869565,0.0434782608695652,0.0,1.0,0.0104384133611691,0.5,15,7.585247042449547,9.53375087,13.778705636743217,16.84064022268615,21.99025748086291,11.691022964509392,1.0438413361169103,10,10,10,8,7,0.0,123.4807018,0.0,11.18193125157407,1110.6543907658868,1437,895,0.6228253305497564,E01015515,Swindon 004C,E02003215,Swindon 004,0.6260099299943931,120,10,5,0,135,5,10
25.349,Urban,Urban: Nearer to a major town or city,0.8888888888888888,0.074074074,0.037037037037037,0.0,88.52963818321787,115,0.7334593572778827,0.8834019204389575,0.0434782608695652,0.6086956521739131,0.0,0.0,0.3043478260869565,0.0434782608695652,0.0,1.0,0.4041570438799076,1.3333333333333333,525,7.236335642802155,10.700538876058506,13.394919168591224,13.240954580446498,19.01462663587375,20.70823710546574,3.695150115473441,5,5,3,4,4,0.0,100.0532787,0.0,2.89690196569124,1138.6275028265495,1299,692,0.5327174749807544,E01015516,Swindon 004D,E02003215,Swindon 004,0.6903927104494795,120,10,5,0,135,300,225
7.218,Urban,Urban: Nearer to a major town or city,0.8888888888888888,0.074074074,0.037037037037037,0.0,86.66164280331574,115,0.7334593572778827,0.8834019204389575,0.0434782608695652,0.6086956521739131,0.0,0.0,0.3043478260869565,0.0434782608695652,0.0,1.0,0.0489826676714393,1.1666666666666667,65,9.344385833,11.228334589299171,13.715146948003015,13.63978899773926,17.935192162773173,23.21024868123587,3.240391861341372,9,9,7,6,4,0.0,110.2212806,0.0,3.539650681384966,1555.8470388961232,1327,732,0.5516201959306707,E01015517,Swindon 004E,E02003215,Swindon 004,0.8475412604348246,120,10,5,0,135,35,30
8.509,Urban,Urban: Nearer to a major town or city,0.8448275862068966,0.1206896551724138,0.0344827586206896,0.0,165.06189821182943,240,0.7708333333333334,0.8961111111111111,0.1666666666666666,0.3958333333333333,0.0208333333333333,0.0208333333333333,0.4583333333333333,0.083333333,0.0,1.0,0.061898211829436,0.8,90,3.645116918844567,9.69738652,14.37414030261348,16.98762035763411,25.378266850068776,8.803301237964236,1.6506189821182942,10,8,10,8,6,0.0,133.9611111,0.0,10.683259478815796,260.2246604924501,1454,1041,0.7159559834938102,E01015518,Swindon 028D,E02006849,Swindon 028,0.4680219562123968,245,35,10,0,290,40,50
16.131,Rural,Larger rural: Nearer to a major town or city,0.8870967741935484,0.1129032258064516,0.0,0.0,177.86561264822134,270,0.7927272727272727,0.9120685311161502,0.092592593,0.4074074074074074,0.0185185185185185,0.0185185185185185,0.3703703703703703,0.037037037037037,0.0,1.0,0.098814229,1.0,150,5.072463768115942,10.606060606060606,13.636363636363637,13.438735177865611,19.16996047,17.85243741765481,2.766798418972332,3,4,3,3,4,0.0,60.08726334,27.0,4.585510804144056,326.7436377751537,1518,863,0.5685111989459816,E01015519,Swindon 001A,E02003212,Swindon 001,0.8723128503775602,275,35,0,0,310,75,75
47.182,Rural,Larger rural: Nearer to a major town or city,0.8870967741935484,0.1129032258064516,0.0,0.0,205.7926829268293,270,0.7927272727272727,0.9120685311161502,0.092592593,0.4074074074074074,0.0185185185185185,0.0185185185185185,0.3703703703703703,0.037037037037037,0.0,1.0,0.4573170731707317,1.0,600,4.725609756097561,8.079268292682928,11.73780487804878,14.02439024390244,29.192073170731707,11.66158536585366,2.8201219512195124,7,7,6,6,6,0.0,44.95046382,41.0,1.8017510808260957,530.6037379286902,1312,768,0.5853658536585366,E01015520,Swindon 001B,E02003212,Swindon 001,6.660187485220239,275,35,0,0,310,300,300
94.153,Rural,Larger rural: Nearer to a major town or city,0.8870967741935484,0.1129032258064516,0.0,0.0,174.5313510019392,270,0.7927272727272727,0.9120685311161502,0.092592593,0.4074074074074074,0.0185185185185185,0.0185185185185185,0.3703703703703703,0.037037037037037,0.0,1.0,0.24240465416936,0.25,375,6.140917905623788,8.597285067873303,14.544279250161605,15.966386554621849,25.46864899806076,12.540400775694891,2.3270846800258567,9,8,9,7,7,0.0,49.34389068,0.0,1.2514241772681691,1405.6800969291694,1547,904,0.5843568196509373,E01015521,Swindon 001C,E02003212,Swindon 001,4.794537383078106,275,35,0,0,310,75,300
6.817,Rural,Larger rural: Nearer to a major town or city,0.8870967741935484,0.1129032258064516,0.0,0.0,206.10687022900763,270,0.7927272727272727,0.9120685311161502,0.092592593,0.4074074074074074,0.0185185185185185,0.0185185185185185,0.3703703703703703,0.037037037037037,0.0,1.0,0.0267175572519083,1.3333333333333333,35,6.335877863,11.603053435114504,14.122137404580156,15.954198473282444,22.748091603053435,12.290076335877863,2.900763358778626,6,7,6,5,6,0.0,42.04389381,0.0,1.8755424653942283,309.20552532115744,1310,807,0.6160305343511451,E01015522,Swindon 001D,E02003212,Swindon 001,0.5331790766943822,275,35,0,0,310,20,15
21.086,Rural,Larger rural: Nearer to a major town or city,0.8870967741935484,0.1129032258064516,0.0,0.0,163.3393829401089,270,0.7927272727272727,0.9120685311161502,0.092592593,0.4074074074074074,0.0185185185185185,0.0185185185185185,0.3703703703703703,0.037037037037037,0.0,1.0,0.1663641863278886,0.375,275,4.597701149425287,7.199032062915912,10.163339382940109,15.184513006654567,30.67150635208712,12.704174228675136,2.480338777979432,8,8,7,9,8,0.0,42.57107143,0.0,0.090559478,1035.5508024949377,1653,914,0.5529340592861464,E01015523,Swindon 001E,E02003212,Swindon 001,66.25479891,275,35,0,0,310,75,200
4.977,Rural,Larger rural: Nearer to a major town or city,0.8870967741935484,0.1129032258064516,0.0,0.0,243.90243902439025,270,0.7927272727272727,0.9120685311161502,0.092592593,0.4074074074074074,0.0185185185185185,0.0185185185185185,0.3703703703703703,0.037037037037037,0.0,1.0,0.009033424,1.0,10,6.233062330623306,11.38211382113821,13.550135501355012,15.808491418247517,16.982836495031616,15.808491418247517,2.3486901535682025,6,6,6,3,5,0.0,58.09855422,0.0,1.7652204636534397,1022.4101945610552,1107,695,0.6278229448961157,E01015524,Swindon 001F,E02003212,Swindon 001,0.5665014770621462,275,35,0,0,310,5,5
7.426,Urban,Urban: Nearer to a major town or city,0.9555555555555556,0.0222222222222222,0.0222222222222222,0.0,143.3224755700326,220,0.730124392,0.8730864197530864,0.1136363636363636,0.4318181818181818,0.0227272727272727,0.0227272727272727,0.4545454545454545,0.0454545454545454,0.0,1.0,0.0260586319218241,0.3333333333333333,40,5.798045602605863,11.205211726384364,17.06840390879479,17.133550488599347,22.34527687296417,7.752442996742672,2.4104234527687294,9,9,8,8,7,0.0,127.8277778,0.0,3.1741047286085644,487.2137577383188,1535,1023,0.6664495114006515,E01015525,Swindon 026A,E02006847,Swindon 026,0.9451483982115212,215,5,5,0,225,10,30
9.077,Urban,Urban: Nearer to a major town or city,0.9333333333333332,0.066666667,0.0,0.0,77.22007722007721,120,0.7462277091906722,0.8666666666666667,0.083333333,0.625,0.0,0.0,0.25,0.0416666666666666,0.0,1.0,0.045045045,0.4,70,4.633204633204633,11.711711711711713,13.963963963963964,14.478764478764475,19.305019305019304,11.325611325611328,2.0592020592020592,8,7,6,4,4,0.0,121.6800395,0.0,6.537695162815765,716.5601736820562,1554,1055,0.6788931788931789,E01015526,Swindon 006A,E02003217,Swindon 006,0.7647955243368239,140,10,0,0,150,20,50
28.082,Urban,Urban: Nearer to a major town or city,0.92,0.08,0.0,0.0,60.068649885583525,105,0.756198347,0.8582230623818525,0.0476190476190476,0.6666666666666666,0.0476190476190476,0.0476190476190476,0.1904761904761904,0.0476190476190476,0.0,1.0,0.2145308924485126,0.25,375,4.977116704805492,11.327231121281464,14.359267734553775,11.899313501144166,14.530892448512589,21.10983981693364,1.7734553775743709,4,4,3,2,2,0.0,108.359415,0.0,7.400419464237381,1645.5320348803243,1748,1082,0.6189931350114416,E01015527,Swindon 007C,E02003218,Swindon 007,1.081019804169223,115,10,0,0,125,75,300
9.359,Urban,Urban: Nearer to a major town or city,0.9333333333333332,0.066666667,0.0,0.0,54.69462169553328,120,0.7462277091906722,0.8666666666666667,0.083333333,0.625,0.0,0.0,0.25,0.0416666666666666,0.0,1.0,0.0341841385597082,0.5,75,4.010938924339107,11.166818596171376,12.716499544211484,11.030082041932545,16.226071103008206,17.502278942570648,2.3701002734731085,2,2,2,2,2,0.0,107.7345985,0.0,2.439225800528027,1545.2786164077972,2194,1400,0.6381039197812215,E01015528,Swindon 006B,E02003217,Swindon 006,0.8199322914537284,140,10,0,0,150,25,50
14.488,Urban,Urban: Nearer to a major town or city,0.9333333333333332,0.066666667,0.0,0.0,69.44444444444444,120,0.7462277091906722,0.8666666666666667,0.083333333,0.625,0.0,0.0,0.25,0.0416666666666666,0.0,1.0,0.1446759259259259,1.5,250,6.134259259,11.516203703703704,12.210648148148149,11.284722222222223,15.104166666666666,18.40277777777778,2.430555555555556,5,5,4,3,3,0.0,110.9272395,0.0,7.583393161764205,1857.985417769482,1728,1085,0.6278935185185185,E01015529,Swindon 006C,E02003217,Swindon 006,1.0549367320603058,140,10,0,0,150,150,100
20.742,Urban,Urban: Nearer to a major town or city,0.9333333333333332,0.066666667,0.0,0.0,54.919908466819216,120,0.7462277091906722,0.8666666666666667,0.083333333,0.625,0.0,0.0,0.25,0.0416666666666666,0.0,1.0,0.160183066361556,0.75,350,4.576659038901601,9.839816933638444,12.723112128146452,12.173913043478262,14.324942791762012,17.894736842105264,2.1510297482837526,4,3,3,2,2,0.0,106.8613419,0.0,5.547017859983672,1989.3867638361053,2185,1370,0.6270022883295194,E01015530,Swindon 006D,E02003217,Swindon 006,0.7211081883936415,140,10,0,0,150,150,200
25.173,Urban,Urban: Nearer to a major town or city,0.8955223880597015,0.074626866,0.0298507462686567,0.0,174.14403778040142,295,0.7657550535077289,0.9048442906574394,0.135593220338983,0.423728814,0.033898305,0.033898305,0.4067796610169492,0.06779661,0.0,1.0,0.3394332939787485,0.6428571428571429,575,3.896103896103896,6.906729634,11.983471074380166,12.101534828807557,33.88429752066116,8.972845336481699,2.361275088547816,6,7,5,9,8,0.0,109.3334507,0.0,14.890214714095688,255.77206149319352,1694,1172,0.691853601,E01015532,Swindon 021D,E02003232,Swindon 021,0.8730565844489581,300,25,10,0,335,225,350
11.166,Urban,Urban: Nearer to a major town or city,0.8764044943820225,0.1123595505617977,0.0112359550561797,0.0,261.43790849673206,400,0.783207819,0.9056937255397046,0.1,0.4375,0.025,0.025,0.4,0.0625,0.0,1.0,0.081699346,0.6666666666666666,125,4.771241830065359,8.496732026,11.437908496732026,12.22222222222222,32.61437908496732,11.96078431372549,2.549019607843137,10,10,9,9,8,0.0,115.9577281,0.0,4.297596244970337,694.2850661683161,1530,880,0.5751633986928104,E01015533,Swindon 024A,E02003235,Swindon 024,1.1634410761252216,390,50,5,0,445,50,75
81.715,Urban,Urban: Nearer to a major town or city,0.8764044943820225,0.1123595505617977,0.0112359550561797,0.0,171.89514396218306,400,0.783207819,0.9056937255397046,0.1,0.4375,0.025,0.025,0.4,0.0625,0.0,1.0,0.5156854318865493,0.7142857142857143,1200,4.426299957026214,7.520412548345509,9.883970777825526,11.516974645466266,32.05844434894714,11.431027073485174,2.1916630855178343,7,7,7,7,8,0.0,75.57159329,0.0,3.384569137343026,573.6441098199406,2327,1521,0.6536312849162011,E01015534,Swindon 024B,E02003235,Swindon 024,1.7727514955449115,390,50,5,0,445,500,700
354.575,Urban,Urban: Nearer to a major town or city,0.8764044943820225,0.1123595505617977,0.0112359550561797,0.0,177.3049645390071,400,0.783207819,0.9056937255397046,0.1,0.4375,0.025,0.025,0.4,0.0625,0.0,1.0,0.1551418439716312,0.5555555555555556,350,3.634751773049645,6.604609929078015,11.96808510638298,13.386524822695035,29.07801418439716,9.042553191489365,2.2163120567375887,9,8,8,8,8,0.0,101.7271978,0.0,5.1732520496357015,834.2679465853898,2256,1367,0.6059397163120568,E01015535,Swindon 024C,E02003235,Swindon 024,2.5129260811708285,390,50,5,0,445,125,225
17.395,Urban,Urban: Nearer to a major town or city,0.9130434782608696,0.0434782608695652,0.0434782608695652,0.0,57.00325732899022,105,0.7619047619047619,0.875,0.0476190476190476,0.6190476190476191,0.0476190476190476,0.0476190476190476,0.238095238095238,0.0476190476190476,0.0,1.0,0.1085776330076004,0.6,200,3.963083604777416,13.626492942453854,13.735070575461457,8.849077090119435,12.160694896851249,18.89250814332248,2.6058631921824107,2,2,2,1,1,0.0,115.1043478,0.0,2.9445303132031717,1339.922247628448,1842,1224,0.6644951140065146,E01015537,Swindon 020A,E02003231,Swindon 020,0.6792254747835571,105,5,5,0,115,75,125
10.932,Urban,Urban: Nearer to a major town or city,0.9130434782608696,0.0434782608695652,0.0434782608695652,0.0,55.37974683544304,105,0.7619047619047619,0.875,0.0476190476190476,0.6190476190476191,0.0476190476190476,0.0476190476190476,0.238095238095238,0.0476190476190476,0.0,1.0,0.036919831,0.75,70,3.9029535864978895,15.400843881856542,12.078059071729957,9.651898734177216,12.81645569620253,21.308016877637133,3.691983122362869,1,1,1,1,1,0.0,103.5530081,0.0,9.893511323,1112.6248145065358,1896,1229,0.6482067510548524,E01015538,Swindon 016A,E02003231,Swindon 020,0.9096871380059248,105,5,5,0,115,30,40
6.161,Urban,Urban: Nearer to a major town or city,0.9130434782608696,0.0434782608695652,0.0434782608695652,0.0,62.24066390041494,105,0.7619047619047619,0.875,0.0476190476190476,0.6190476190476191,0.0476190476190476,0.0476190476190476,0.238095238095238,0.0476190476190476,0.0,1.0,0.008891523,0.5,15,4.267931238885596,12.507409602845287,11.973918197984588,9.365737996443393,13.455838767042088,22.34736218138708,2.311796087729698,3,3,3,1,1,0.0,128.1909278,0.0,10.786263625831037,660.7769368581202,1687,1116,0.6615293420272673,E01015539,Swindon 020B,E02003231,Swindon 020,0.927105098,105,5,5,0,115,5,10
13.423,Urban,Urban: Nearer to a major town or city,0.9130434782608696,0.0434782608695652,0.0434782608695652,0.0,56.0,105,0.7619047619047619,0.875,0.0476190476190476,0.6190476190476191,0.0476190476190476,0.0476190476190476,0.238095238095238,0.0476190476190476,0.0,1.0,0.0506666666666666,1.1111111111111112,95,3.84,11.36,14.026666666666667,9.706666666666669,13.173333333333334,21.973333333333333,3.306666666666666,2,2,2,1,1,0.0,113.0106884,0.0,10.161569506416312,523.1836157109143,1875,1287,0.6864,E01015540,Swindon 020C,E02003231,Swindon 020,0.8856899511750757,105,5,5,0,115,50,45
14.903,Urban,Urban: Nearer to a major town or city,0.9130434782608696,0.0434782608695652,0.0434782608695652,0.0,55.467511885895405,105,0.7619047619047619,0.875,0.0476190476190476,0.6190476190476191,0.0476190476190476,0.0476190476190476,0.238095238095238,0.0476190476190476,0.0,1.0,0.1452720549392498,0.5714285714285714,275,3.328050713153724,12.097200211304807,11.516111991547808,8.557844691,12.466983623877445,22.345483359746435,3.169572107765452,2,1,1,1,1,0.0,102.0263959,0.0,2.0461807712624096,609.4528936168621,1893,1206,0.6370839936608558,E01015541,Swindon 020D,E02003231,Swindon 020,0.4887153735605877,105,5,5,0,115,100,175
5.362,Urban,Urban: Nearer to a major town or city,0.9130434782608696,0.0434782608695652,0.0434782608695652,0.0,66.03773585,105,0.7619047619047619,0.875,0.0476190476190476,0.6190476190476191,0.0476190476190476,0.0476190476190476,0.238095238095238,0.0476190476190476,0.0,1.0,0.028301887,0.2857142857142857,45,3.5849056603773586,12.20125786163522,11.132075471698114,7.169811320754717,11.572327044025158,19.748427672955977,2.8930817610062896,1,1,1,1,1,0.0,113.2562945,0.0,3.997537060403899,215.71139716514523,1590,1003,0.63081761,E01015542,Swindon 020E,E02003231,Swindon 020,0.5003080571310391,105,5,5,0,115,10,35
13.004,Urban,Urban: Nearer to a major town or city,0.9375,0.0625,0.0,0.0,39.34426229508197,60,0.7455621301775147,0.8533333333333333,0.083333333,0.6666666666666666,0.083333333,0.083333333,0.25,0.0,0.0,1.0,0.1311475409836065,0.6,200,6.229508196721312,12.131147540983608,16.327868852459016,12.262295081967212,13.114754098360656,19.40983606557377,2.229508196721312,4,4,3,2,2,0.0,121.8103647,0.0,3.2803865593547696,986.3051831486796,1525,956,0.6268852459016393,E01015543,Swindon 003A,E02003214,Swindon 003,2.133894854567644,75,5,0,0,80,75,125
6.755,Urban,Urban: Nearer to a major town or city,0.9375,0.0625,0.0,0.0,33.277870216306155,60,0.7455621301775147,0.8533333333333333,0.083333333,0.6666666666666666,0.083333333,0.083333333,0.25,0.0,0.0,1.0,0.008319468,0.5,15,3.6605657237936775,12.534664448141983,14.08763172490294,8.707709373266779,9.927897948,20.521353300055463,2.5513033832501386,1,1,1,1,1,0.0,127.4521073,0.0,6.684771603534193,352.7429156123972,1803,1117,0.6195230171935663,E01015544,Swindon 003B,E02003214,Swindon 003,0.5983749688448933,75,5,0,0,80,5,10
7.356,Urban,Urban: Nearer to a major town or city,0.9375,0.0625,0.0,0.0,33.76477208778841,60,0.7455621301775147,0.8533333333333333,0.083333333,0.6666666666666666,0.083333333,0.083333333,0.25,0.0,0.0,1.0,0.0196961170512099,0.75,35,3.601575689364097,13.674732695554306,10.692177827799664,9.960607766,9.229037703995498,16.882386043894204,1.0129431626336522,1,1,1,1,1,0.0,113.412334,0.0,4.009730433355105,513.9251719845167,1777,1069,0.6015756893640968,E01015545,Swindon 003C,E02003214,Swindon 003,0.7481799711632429,75,5,0,0,80,15,20
6.83,Urban,Urban: Nearer to a major town or city,0.9375,0.0625,0.0,0.0,32.17158177,60,0.7455621301775147,0.8533333333333333,0.083333333,0.6666666666666666,0.083333333,0.083333333,0.25,0.0,0.0,1.0,0.008042895,0.5,15,3.1635388739946384,12.225201072386058,14.638069705093834,7.882037533512063,8.686327078,20.214477211796247,2.788203753351206,1,1,1,1,1,0.0,120.6701689,0.0,10.988192808886504,764.4734915205555,1865,1153,0.618230563,E01015546,Swindon 003D,E02003214,Swindon 003,0.3640271034164118,75,5,0,0,80,5,10
316.009,Rural,Smaller rural: Nearer to a major town or city,0.8202247191011236,0.1404494382022472,0.0280898876404494,0.0112359550561797,381.9271093,765,0.8165685595567866,0.9216639313218028,0.1437908496732026,0.3529411764705882,0.052287582,0.045751634,0.4052287581699346,0.065359477,0.006535948,0.9934640522875816,3.99400898652022,0.6,8000,4.193709435846231,6.040938592111832,11.482775836245631,11.183225162256614,33.74937593609585,8.437343984023963,1.198202695956066,9,9,10,9,10,0.228571429,33.53227092,100.0,0.4346185052657603,465.7294211753333,2003,1253,0.6255616575137294,E01015547,Swindon 008C,E02003219,Swindon 008,55.22084243818493,730,125,25,10,890,3000,5000
316.009,Rural,Smaller rural: Nearer to a major town or city,0.8202247191011236,0.1404494382022472,0.0280898876404494,0.0112359550561797,484.4838505383154,765,0.8165685595567866,0.9216639313218028,0.1437908496732026,0.3529411764705882,0.052287582,0.045751634,0.4052287581699346,0.065359477,0.006535948,0.9934640522875816,0.2374920835972134,0.6666666666666666,375,3.6732108929702334,6.3331222292590255,11.589613679544016,14.81950601646612,37.49208359721343,7.726409119696011,1.3932868904369855,9,10,10,10,10,0.317757009,18.90219124,96.3,0.3545022142813546,2841.689171102974,1579,994,0.62951235,E01015548,Swindon 008D,E02003219,Swindon 008,78.98399183982949,730,125,25,10,890,150,225
